Date,Close
2012-01-03,16.6413631439209
2012-01-04,16.772464752197266
2012-01-05,16.912023544311523
2012-01-06,16.93739891052246
2012-01-09,16.912023544311523
2012-01-10,17.021976470947266
2012-01-11,17.04735565185547
2012-01-12,17.098094940185547
2012-01-13,17.076953887939453
2012-01-17,17.12347412109375
2012-01-18,17.398365020751953
2012-01-19,17.550613403320312
2012-01-20,17.406822204589844
2012-01-23,17.394134521484375
2012-01-24,17.44488525390625
2012-01-25,17.57175636291504
2012-01-26,17.542160034179688
2012-01-27,17.529462814331055
2012-01-30,17.478717803955078
2012-01-31,17.474485397338867
2012-02-01,17.533687591552734
2012-02-02,17.512548446655273
2012-02-03,17.87201499938965
2012-02-06,17.83395767211914
2012-02-07,17.918537139892578
2012-02-08,17.960832595825195
2012-02-09,17.99043083190918
2012-02-10,17.893163681030273
2012-02-13,18.036951065063477
2012-02-14,18.01580238342285
2012-02-15,17.93544578552246
2012-02-16,18.011579513549805
2012-02-17,18.16805076599121
2012-02-21,18.1046199798584
2012-02-22,18.05809783935547
2012-02-23,18.146907806396484
2012-02-24,18.12577247619629
2012-02-27,18.231487274169922
2012-02-28,18.33298683166504
2012-02-29,18.26531982421875
2012-03-01,18.417566299438477
2012-03-02,18.404878616333008
2012-03-05,18.387962341308594
2012-03-06,18.10038948059082
2012-03-07,18.307605743408203
2012-03-08,18.493688583374023
2012-03-09,18.599414825439453
2012-03-12,18.54866600036621
2012-03-13,18.836246490478516
2012-03-14,18.810869216918945
2012-03-15,18.874305725097656
2012-03-16,18.813648223876953
2012-03-19,18.91122055053711
2012-03-20,18.94091033935547
2012-03-21,18.966360092163086
2012-03-22,18.919696807861328
2012-03-23,18.94091033935547
2012-03-26,19.24209976196289
2012-03-27,19.21240234375
2012-03-28,19.046964645385742
2012-03-29,19.042713165283203
2012-03-30,19.12755584716797
2012-04-02,19.178462982177734
2012-04-03,19.14028549194336
2012-04-04,18.96212387084961
2012-04-05,19.093626022338867
2012-04-09,18.919696807861328
2012-04-10,18.457313537597656
2012-04-11,18.711837768554688
2012-04-12,18.949386596679688
2012-04-13,18.898488998413086
2012-04-16,18.830612182617188
2012-04-17,19.029993057250977
2012-04-18,19.059688568115234
2012-04-19,18.906967163085938
2012-04-20,18.936670303344727
2012-04-23,18.733051300048828
2012-04-24,18.66941261291504
2012-04-25,18.98333168029785
2012-04-26,19.22088050842285
2012-04-27,19.45844078063965
2012-04-30,19.348154067993164
2012-05-01,19.47541046142578
2012-05-02,19.581462860107422
2012-05-03,19.428749084472656
2012-05-04,19.051204681396484
2012-05-07,19.042713165283203
2012-05-08,18.813648223876953
2012-05-09,18.741531372070312
2012-05-10,18.805164337158203
2012-05-11,18.766983032226562
2012-05-14,18.50397491455078
2012-05-15,18.474275588989258
2012-05-16,18.444589614868164
2012-05-17,17.95674705505371
2012-05-18,17.820995330810547
2012-05-21,18.13490867614746
2012-05-22,18.207019805908203
2012-05-23,18.304603576660156
2012-05-24,18.38943862915039
2012-05-25,18.359739303588867
2012-05-29,18.61426544189453
2012-05-30,18.32155990600586
2012-05-31,18.28338050842285
2012-06-01,17.70646095275879
2012-06-04,17.770092010498047
2012-06-05,17.86765480041504
2012-06-06,18.25368881225586
2012-06-07,18.25368881225586
2012-06-08,18.414888381958008
2012-06-11,18.13490867614746
2012-06-12,18.330047607421875
2012-06-13,18.062795639038086
2012-06-14,18.304603576660156
2012-06-15,18.4842472076416
2012-06-18,18.616209030151367
2012-06-19,18.7864990234375
2012-06-20,18.76521873474121
2012-06-21,18.35652732849121
2012-06-22,18.437416076660156
2012-06-25,18.152183532714844
2012-06-26,18.3778133392334
2012-06-27,18.352272033691406
2012-06-28,18.25010108947754
2012-06-29,18.63749885559082
2012-07-02,18.69283103942871
2012-07-03,18.675813674926758
2012-07-05,18.722637176513672
2012-07-06,18.633241653442383
2012-07-09,18.53107452392578
2012-07-10,18.42038917541504
2012-07-11,18.3139591217041
2012-07-12,18.271390914916992
2012-07-13,18.569387435913086
2012-07-16,18.450183868408203
2012-07-17,18.633241653442383
2012-07-18,18.731155395507812
2012-07-19,18.8546142578125
2012-07-20,18.624731063842773
2012-07-23,18.352272033691406
2012-07-24,18.228816986083984
2012-07-25,18.190507888793945
2012-07-26,18.4842472076416
2012-07-27,18.8503475189209
2012-07-30,18.777984619140625
2012-07-31,18.53532600402832
2012-08-01,18.45870018005371
2012-08-02,18.505529403686523
2012-08-03,18.87163543701172
2012-08-06,18.93975257873535
2012-08-07,19.118553161621094
2012-08-08,19.02489471435547
2012-08-09,19.012123107910156
2012-08-10,18.995086669921875
2012-08-13,19.003602981567383
2012-08-14,19.050434112548828
