Date,Close
2012-01-03,10.975339889526367
2012-01-04,10.913228988647461
2012-01-05,10.934965133666992
2012-01-06,10.875956535339355
2012-01-09,10.891483306884766
2012-01-10,10.907012939453125
2012-01-11,10.85732364654541
2012-01-12,10.841793060302734
2012-01-13,10.835583686828613
2012-01-17,10.826265335083008
2012-01-18,10.823159217834473
2012-01-19,10.733095169067383
2012-01-20,10.748623847961426
2012-01-23,10.792104721069336
2012-01-24,10.705146789550781
2012-01-25,10.882166862487793
2012-01-26,10.919435501098633
2012-01-27,10.785894393920898
2012-01-30,10.71756649017334
2012-01-31,10.770363807678223
2012-02-01,10.807633399963379
2012-02-02,10.789000511169434
2012-02-03,10.816949844360352
2012-02-06,10.770363807678223
2012-02-07,10.848002433776855
2012-02-08,10.860431671142578
2012-02-09,10.829371452331543
2012-02-10,10.807633399963379
2012-02-13,10.795208930969238
2012-02-14,10.798315048217773
2012-02-15,10.776576042175293
2012-02-16,10.891483306884766
2012-02-17,10.885272979736328
2012-02-21,10.844901084899902
2012-02-22,10.85732364654541
2012-02-23,10.848002433776855
2012-02-24,10.894591331481934
2012-02-27,10.891483306884766
2012-02-28,10.8386869430542
2012-02-29,10.835583686828613
2012-03-01,10.863533973693848
2012-03-02,10.85732364654541
2012-03-05,10.882166862487793
2012-03-06,10.8386869430542
2012-03-07,10.844901084899902
2012-03-08,10.879058837890625
2012-03-09,10.922541618347168
2012-03-12,11.046768188476562
2012-03-13,11.084030151367188
2012-03-14,10.919435501098633
2012-03-15,10.910120010375977
2012-03-16,10.901339530944824
2012-03-19,10.826112747192383
2012-03-20,10.838659286499023
2012-03-21,10.81671142578125
2012-03-22,10.84178638458252
2012-03-23,10.84492015838623
2012-03-26,10.920147895812988
2012-03-27,10.973430633544922
2012-03-28,10.882536888122559
2012-03-29,10.926419258117676
2012-03-30,10.98283576965332
2012-04-02,11.039255142211914
2012-04-03,11.032984733581543
2012-04-04,11.017313003540039
2012-04-05,10.935822486877441
2012-04-09,10.87939739227295
2012-04-10,10.73835277557373
2012-04-11,10.763432502746582
2012-04-12,10.797907829284668
2012-04-13,10.760294914245605
2012-04-16,10.860595703125
2012-04-17,10.917013168334961
2012-04-18,10.898207664489746
2012-04-19,10.869997024536133
2012-04-20,10.976570129394531
2012-04-23,10.929550170898438
2012-04-24,11.004776000976562
2012-04-25,11.061196327209473
2012-04-26,11.123881340026855
2012-04-27,11.161493301391602
2012-04-30,11.177165985107422
2012-05-01,11.233583450317383
2012-05-02,11.167765617370605
2012-05-03,11.133283615112305
2012-05-04,11.148958206176758
2012-05-07,11.127016067504883
2012-05-08,11.145822525024414
2012-05-09,11.152091979980469
2012-05-10,11.255524635314941
2012-05-11,11.261795997619629
2012-05-14,11.249255180358887
2012-05-15,11.170896530151367
2012-05-16,11.186570167541504
2012-05-17,11.123881340026855
2012-05-18,11.10194206237793
2012-05-21,11.114480018615723
2012-05-22,11.192835807800293
2012-05-23,11.133283615112305
2012-05-24,11.177165985107422
2012-05-25,11.2147798538208
2012-05-29,11.249255180358887
2012-05-30,11.1802978515625
2012-05-31,11.239850997924805
2012-06-01,11.192835807800293
2012-06-04,11.230446815490723
2012-06-05,11.271200180053711
2012-06-06,11.427918434143066
2012-06-07,11.515680313110352
2012-06-08,11.540753364562988
2012-06-11,11.531352996826172
2012-06-12,11.5438871383667
2012-06-13,11.54702377319336
2012-06-14,11.625382423400879
2012-06-15,11.682954788208008
2012-06-18,11.727250099182129
2012-06-19,11.701943397521973
2012-06-20,11.588053703308105
2012-06-21,11.467836380004883
2012-06-22,11.470996856689453
2012-06-25,11.448851585388184
2012-06-26,11.464674949645996
2012-06-27,11.594381332397461
2012-06-28,11.635499000549316
2012-06-29,11.701943397521973
2012-07-02,11.774703025817871
2012-07-03,11.746230125427246
2012-07-05,11.6766357421875
2012-07-06,11.651324272155762
2012-07-09,11.613363265991211
2012-07-10,11.632336616516113
2012-07-11,11.692447662353516
2012-07-12,11.70826530456543
2012-07-13,11.812663078308105
2012-07-16,11.806337356567383
2012-07-17,11.83165168762207
2012-07-18,11.86960220336914
2012-07-19,11.891753196716309
2012-07-20,11.917057991027832
2012-07-23,11.837972640991211
2012-07-24,11.733574867248535
2012-07-25,11.727250099182129
2012-07-26,11.91073226928711
2012-07-27,12.049927711486816
2012-07-30,12.094216346740723
2012-07-31,11.996149063110352
2012-08-01,11.90440559387207
2012-08-02,11.837972640991211
2012-08-03,11.977164268493652
2012-08-06,11.948697090148926
2012-08-07,11.825318336486816
2012-08-08,11.841132164001465
2012-08-09,11.841132164001465
2012-08-10,11.875929832458496
2012-08-13,11.86328125
2012-08-14,11.850619316101074
2012-08-15,11.793678283691406
2012-08-16,11.765209197998047
2012-08-17,11.733574867248535
2012-08-20,11.755716323852539
2012-08-21,11.670309066772461
2012-08-22,11.651324272155762
2012-08-23,11.531109809875488
2012-08-24,11.584888458251953
2012-08-27,11.610198974609375
2012-08-28,11.588053703308105
2012-08-29,11.56906509399414
2012-08-30,11.512126922607422
2012-08-31,11.499468803405762
2012-09-04,11.543766021728516
2012-09-05,11.493145942687988
2012-09-06,11.62285327911377
2012-09-07,11.584888458251953
2012-09-10,11.572233200073242
2012-09-11,11.543766021728516
2012-09-12,11.477325439453125
2012-09-13,11.638669967651367
2012-09-14,11.559582710266113
2012-09-17,11.486817359924316
2012-09-18,11.452019691467285
2012-09-19,11.464674949645996
2012-09-20,11.512126922607422
2012-09-21,11.518842697143555
2012-09-24,11.627538681030273
2012-09-25,11.601966857910156
2012-09-26,11.627538681030273
2012-09-27,11.579582214355469
2012-09-28,11.633930206298828
2012-10-01,11.579582214355469
2012-10-02,11.640328407287598
2012-10-03,11.697872161865234
2012-10-04,11.765007972717285
2012-10-05,11.745830535888672
2012-10-08,11.765007972717285
2012-10-09,11.742632865905762
2012-10-10,11.723451614379883
2012-10-11,11.736239433288574
2012-10-12,11.669102668762207
2012-10-15,11.717058181762695
2012-10-16,11.761815071105957
2012-10-17,11.905678749084473
2012-10-18,11.960028648376465
2012-10-19,11.864117622375488
2012-10-22,11.832147598266602
2012-10-23,11.723451614379883
2012-10-24,11.637129783630371
2012-10-25,11.69467830657959
2012-10-26,11.69467830657959
2012-10-31,11.79698657989502
2012-11-01,11.672296524047852
2012-11-02,11.592370986938477
2012-11-05,11.403746604919434
2012-11-06,11.410141944885254
2012-11-07,11.17036247253418
2012-11-08,11.151183128356934
2012-11-09,11.084046363830566
2012-11-12,10.991334915161133
2012-11-13,11.032894134521484
2012-11-14,10.95616340637207
2012-11-15,10.892227172851562
2012-11-16,10.984938621520996
2012-11-19,10.994528770446777
2012-11-20,10.975350379943848
2012-11-21,10.927392959594727
2012-11-23,10.898621559143066
2012-11-26,11.036088943481445
2012-11-27,11.064864158630371
2012-11-28,11.109624862670898
2012-11-29,11.173562049865723
2012-11-30,11.291848182678223
2012-12-03,11.221515655517578
2012-12-04,11.163972854614258
2012-12-05,11.333417892456055
2012-12-06,11.327018737792969
2012-12-07,11.336610794067383
2012-12-10,11.339808464050293
2012-12-11,11.365384101867676
2012-12-12,11.346199035644531
2012-12-13,11.301444053649902
2012-12-14,11.256688117980957
2012-12-17,11.429322242736816
2012-12-18,11.509249687194824
2012-12-19,11.422928810119629
2012-12-20,11.458096504211426
2012-12-21,11.41606616973877
2012-12-24,11.367570877075195
2012-12-26,11.27057933807373
2012-12-27,11.251180648803711
2012-12-28,11.138021469116211
2012-12-31,11.2899751663208
2013-01-02,11.496892929077148
2013-01-03,11.496892929077148
2013-01-04,11.555087089538574
2013-01-07,11.441929817199707
2013-01-08,11.406364440917969
2013-01-09,11.38373851776123
2013-01-10,11.432231903076172
2013-01-11,11.445165634155273
2013-01-14,11.42253303527832
2013-01-15,11.454861640930176
2013-01-16,11.399901390075684
2013-01-17,11.445165634155273
2013-01-18,11.535690307617188
2013-01-22,11.632683753967285
2013-01-23,11.603585243225098
2013-01-24,11.655319213867188
2013-01-25,11.713508605957031
2013-01-28,11.707049369812012
2013-01-29,11.78787612915039
2013-01-30,11.797575950622559
2013-01-31,11.826671600341797
2013-02-01,11.859003067016602
2013-02-04,11.778172492980957
2013-02-05,11.810506820678711
2013-02-06,11.846067428588867
2013-02-07,11.862234115600586
2013-02-08,11.862234115600586
2013-02-11,11.891326904296875
2013-02-12,11.943058967590332
2013-02-13,11.943058967590332
2013-02-14,11.846067428588867
2013-02-15,11.871933937072754
2013-02-19,11.97539234161377
2013-02-20,11.952760696411133
2013-02-21,11.901031494140625
2013-02-22,12.020655632019043
2013-02-25,11.913961410522461
2013-02-26,11.949524879455566
2013-02-27,12.059453010559082
2013-02-28,12.101483345031738
2013-03-01,12.124116897583008
2013-03-04,12.246973991394043
2013-03-05,12.311633110046387
2013-03-06,12.30517292022705
2013-03-07,12.250205039978027
2013-03-08,12.276071548461914
2013-03-11,12.30517292022705
2013-03-12,12.272836685180664
2013-03-13,12.327802658081055
2013-03-14,12.353666305541992
2013-03-15,12.4348726272583
2013-03-18,12.366385459899902
2013-03-19,12.398994445800781
2013-03-20,12.490309715270996
2013-03-21,12.4283447265625
2013-03-22,12.44791316986084
2013-03-25,12.421826362609863
2013-03-26,12.539229393005371
2013-03-27,12.597926139831543
2013-03-28,12.751202583312988
2013-04-01,12.72185230255127
2013-04-02,12.764246940612793
2013-04-03,12.728377342224121
2013-04-04,12.849039077758789
2013-04-05,12.9044828414917
2013-04-08,13.002312660217285
2013-04-09,12.963180541992188
2013-04-10,13.067536354064941
2013-04-11,13.09688949584961
2013-04-12,13.152322769165039
2013-04-15,12.963180541992188
2013-04-16,13.119720458984375
2013-04-17,13.044711112976074
2013-04-18,13.087103843688965
2013-04-19,13.282772064208984
2013-04-22,13.266467094421387
2013-04-23,13.299080848693848
2013-04-24,13.341476440429688
2013-04-25,13.34473705291748
2013-04-26,13.364303588867188
2013-04-29,13.47518539428711
2013-04-30,13.511059761047363
2013-05-01,13.377347946166992
2013-05-02,13.361040115356445
2013-05-03,13.334955215454102
2013-05-06,13.149069786071777
2013-05-07,13.276251792907715
2013-05-08,13.158846855163574
2013-05-09,12.95992374420166
2013-05-10,12.989267349243164
2013-05-13,12.920785903930664
2013-05-14,13.00883674621582
